Order_Date,Time,Aging,Customer_Id,Gender,Device_Type,Customer_Login_type,Product_Category,Product,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority,Payment_method
2018-05-05,01:38:34,7.0,32369,Male,Web,Member,Auto & Accessories,Car Mat,54.0,2.0,0.2,27.0,2.7,Medium,money_order
2018-07-03,10:25:36,2.0,18657,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,4.0,0.2,24.9,2.5,Medium,money_order
2018-10-13,10:01:28,9.0,18379,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,3.0,0.2,123.3,12.3,High,credit_card
2018-07-28,17:37:03,1.0,25345,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,1.0,0.2,57.2,5.7,Medium,credit_card
2018-12-02,16:23:11,8.0,40551,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,3.0,0.2,118.3,11.8,High,credit_card
2018-04-12,19:14:43,9.0,26731,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,1.0,0.2,32.3,3.2,High,credit_card
2018-10-04,10:34:10,1.0,41194,Female,Web,Member,Auto & Accessories,Car & Bike Care,118.0,3.0,0.1,27.4,2.7,Medium,credit_card
2018-10-26,12:39:48,8.0,18678,Female,Web,Member,Auto & Accessories,Tyre,250.0,1.0,0.2,157.5,15.8,High,credit_card
2018-12-03,11:38:17,4.0,21350,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,1.0,0.2,72.0,7.2,High,e_wallet
2018-08-07,07:24:08,6.0,45687,Male,Web,Member,Auto & Accessories,Car Mat,54.0,3.0,0.1,18.0,1.8,Medium,e_wallet
2018-11-04,20:52:20,2.0,24411,Female,Web,Member,Auto & Accessories,Car Seat Covers,114.0,2.0,0.2,24.9,2.5,High,credit_card
2018-06-23,22:21:53,10.0,16874,Female,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,2.0,0.2,141.8,14.2,High,credit_card
2018-05-03,23:51:46,6.0,44910,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,3.0,0.2,43.2,4.3,Medium,credit_card
2018-11-30,22:43:57,1.0,53964,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,1.0,0.1,99.4,9.9,High,credit_card
2018-04-30,10:41:53,8.0,43106,Female,Web,Guest,Auto & Accessories,Car Body Covers,117.0,1.0,0.2,31.2,3.1,Critical,credit_card
2018-08-09,02:03:45,10.0,16631,Male,Web,Member,Auto & Accessories,Car & Bike Care,118.0,2.0,0.1,30.9,3.1,High,credit_card
2018-04-27,21:14:27,9.0,19434,Male,Web,Member,Auto & Accessories,Tyre,250.0,1.0,0.2,120.0,12.0,Medium,credit_card
2018-02-13,16:30:36,1.0,58946,Female,Web,Member,Auto & Accessories,Bike Tyres,72.0,4.0,0.1,18.0,1.8,Medium,credit_card
2018-09-03,19:38:01,4.0,47752,Female,Web,Member,Auto & Accessories,Car Mat,54.0,3.0,0.1,18.0,1.8,Critical,credit_card
2018-02-24,17:34:19,1.0,18587,Female,Web,Member,Auto & Accessories,Car Seat Covers,114.0,1.0,0.1,32.9,3.3,Medium,credit_card
2018-09-18,15:36:33,6.0,53609,Female,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,4.0,0.1,123.3,12.3,Critical,credit_card
2018-02-13,02:05:30,2.0,56656,Female,Web,Member,Auto & Accessories,Car Media Players,140.0,1.0,0.2,46.0,4.6,High,credit_card
2018-09-22,15:59:16,8.0,49718,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,2.0,0.2,109.9,11.0,High,e_wallet
2018-05-12,21:23:13,2.0,56135,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,3.0,0.2,23.0,2.3,Medium,money_order
2018-04-27,11:21:06,10.0,10669,Female,Web,Member,Auto & Accessories,Car & Bike Care,118.0,1.0,0.1,32.1,3.2,Critical,credit_card
2018-09-23,12:38:56,10.0,20692,Male,Web,Member,Auto & Accessories,Tyre,250.0,1.0,0.1,162.5,16.3,Medium,credit_card
2018-10-24,22:09:28,5.0,49984,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,1.0,0.2,14.4,1.4,Medium,credit_card
2018-07-03,09:49:11,8.0,19686,Male,Web,Member,Auto & Accessories,Car Mat,54.0,1.0,0.2,54.0,5.4,High,money_order
2018-06-21,11:20:04,10.0,29460,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,1.0,0.2,28.3,2.8,High,money_order
2018-11-01,21:48:09,6.0,21360,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,1.0,0.2,139.5,13.9,High,credit_card
2018-06-11,22:16:27,4.0,16218,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,4.0,0.1,43.2,4.3,High,credit_card
2018-12-25,17:58:55,6.0,40942,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,1.0,0.2,120.5,12.0,Medium,credit_card
2018-12-24,13:34:36,3.0,40863,Female,Web,Member,Auto & Accessories,Car Body Covers,117.0,3.0,0.2,19.5,1.9,Medium,money_order
2018-09-16,15:20:29,1.0,26891,Female,Web,Member,Auto & Accessories,Car & Bike Care,118.0,1.0,0.2,33.3,3.3,Critical,credit_card
2018-12-05,09:11:32,4.0,30318,Male,Web,Member,Auto & Accessories,Tyre,250.0,3.0,0.1,162.5,16.3,Medium,credit_card
2018-07-21,19:10:05,7.0,28120,Female,Web,Member,Auto & Accessories,Bike Tyres,72.0,3.0,0.2,24.0,2.4,High,credit_card
2018-08-12,21:47:28,7.0,17009,Male,Web,Member,Auto & Accessories,Car Mat,54.0,2.0,0.2,27.0,2.7,High,credit_card
2018-03-18,22:40:18,6.0,21164,Female,Web,Member,Auto & Accessories,Car Seat Covers,114.0,2.0,0.2,24.9,2.5,High,credit_card
2018-02-04,15:38:31,7.0,54096,Female,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,3.0,0.2,116.4,11.6,Critical,credit_card
2018-07-10,12:19:10,3.0,47762,Female,Web,Member,Auto & Accessories,Car Media Players,140.0,2.0,0.1,57.2,5.7,Critical,credit_card
2018-04-27,19:57:02,5.0,36936,Female,Web,Member,Auto & Accessories,Car Speakers,211.0,3.0,0.2,105.7,10.6,Critical,credit_card
2018-12-24,15:37:08,1.0,14212,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,1.0,0.2,34.7,3.5,Medium,e_wallet
2018-05-03,17:57:35,8.0,48692,Male,Web,Member,Auto & Accessories,Car & Bike Care,118.0,2.0,0.1,35.6,3.6,Medium,money_order
2018-10-14,15:54:29,3.0,58802,Male,Web,Member,Auto & Accessories,Tyre,250.0,2.0,0.2,150.0,15.0,High,credit_card
2018-03-29,21:42:31,9.0,31555,Female,Web,Member,Auto & Accessories,Bike Tyres,72.0,4.0,0.2,18.0,1.8,High,credit_card
2018-12-06,19:21:45,4.0,16083,Female,Web,Member,Auto & Accessories,Car Mat,54.0,4.0,0.2,13.5,1.4,High,credit_card
2018-03-27,09:21:16,6.0,29792,Female,Web,Member,Auto & Accessories,Car Seat Covers,114.0,3.0,0.2,20.3,2.0,High,credit_card
2018-10-28,16:08:26,8.0,48846,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,1.0,0.1,116.4,11.6,Medium,credit_card
2018-05-14,15:18:24,5.0,33532,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,1.0,0.2,46.0,4.6,Medium,credit_card
2018-08-03,22:57:58,3.0,52163,Female,Web,Member,Auto & Accessories,Car Speakers,211.0,3.0,0.1,124.7,12.5,Critical,credit_card
2018-08-27,12:51:29,9.0,50565,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,2.0,0.2,27.6,2.8,Medium,credit_card
2018-08-26,14:21:09,8.0,44440,Female,Web,Member,Auto & Accessories,Car & Bike Care,118.0,3.0,0.2,23.8,2.4,Medium,credit_card
2018-12-12,12:35:39,4.0,40137,Female,Web,Member,Auto & Accessories,Tyre,250.0,3.0,0.1,147.5,14.8,Medium,credit_card
2018-05-20,21:56:14,7.0,56669,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,3.0,0.1,24.0,2.4,Critical,money_order
2018-02-18,20:00:04,7.0,37734,Male,Web,Member,Auto & Accessories,Car Mat,54.0,1.0,0.1,10.8,1.1,Medium,credit_card
2018-04-29,18:10:35,8.0,31313,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,1.0,0.2,28.3,2.8,Medium,credit_card
2018-05-01,10:23:41,9.0,18990,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,2.0,0.2,141.8,14.2,Critical,credit_card
2018-11-05,10:42:34,6.0,57197,Female,Web,Member,Auto & Accessories,Car Media Players,140.0,2.0,0.1,51.6,5.2,High,e_wallet
2018-12-15,10:35:37,2.0,32090,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,3.0,0.2,99.4,9.9,High,credit_card
2018-02-07,15:11:56,3.0,54222,Female,Web,First SignUp,Auto & Accessories,Car Body Covers,117.0,3.0,0.1,26.5,2.6,High,credit_card
2018-03-10,14:06:26,6.0,50159,Male,Web,Member,Auto & Accessories,Car & Bike Care,118.0,1.0,0.2,32.1,3.2,Critical,credit_card
2018-01-25,21:01:36,3.0,58820,Male,Web,Member,Auto & Accessories,Tyre,250.0,2.0,0.2,160.0,16.0,High,credit_card
2018-05-05,12:02:10,7.0,24153,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,3.0,0.2,24.0,2.4,High,money_order
2018-09-27,16:27:43,4.0,36268,Female,Web,Member,Auto & Accessories,Car Mat,54.0,3.0,0.2,18.0,1.8,High,credit_card
2018-09-30,11:01:18,4.0,50111,Female,Web,Member,Auto & Accessories,Car Seat Covers,114.0,4.0,0.2,11.2,1.1,Medium,credit_card
2018-06-25,15:11:11,8.0,16518,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,2.0,0.1,146.4,14.6,High,e_wallet
2018-06-23,22:43:38,4.0,27922,Female,Web,Member,Auto & Accessories,Car Media Players,140.0,2.0,0.1,57.2,5.7,Medium,credit_card
2018-08-17,01:19:30,9.0,47701,Female,Web,Member,Auto & Accessories,Car Speakers,211.0,2.0,0.1,118.3,11.8,Medium,money_order
2018-12-15,22:46:20,2.0,41853,Female,Web,Member,Auto & Accessories,Car Body Covers,117.0,2.0,0.1,34.7,3.5,Medium,credit_card
2018-10-16,22:22:46,5.0,55431,Female,Web,Member,Auto & Accessories,Car & Bike Care,118.0,3.0,0.2,20.3,2.0,High,credit_card
2018-12-18,12:22:33,2.0,35686,Male,Web,Member,Auto & Accessories,Tyre,250.0,4.0,0.1,140.0,14.0,Medium,credit_card
2018-03-03,22:58:28,6.0,52995,Female,Web,Member,Auto & Accessories,Bike Tyres,72.0,2.0,0.2,36.0,3.6,Medium,credit_card
2018-02-13,21:51:41,9.0,49576,Female,Web,Member,Auto & Accessories,Car Mat,54.0,4.0,0.2,13.5,1.4,Critical,credit_card
2018-08-04,20:00:23,4.0,24093,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,1.0,0.1,16.9,1.7,High,credit_card
2018-09-18,09:13:46,10.0,11173,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,3.0,0.2,123.3,12.3,Medium,credit_card
2018-09-10,16:22:35,3.0,49679,Female,Web,Member,Auto & Accessories,Car Media Players,140.0,1.0,0.2,57.2,5.7,Critical,e_wallet
2018-07-20,16:25:59,5.0,17973,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,3.0,0.1,112.0,11.2,Medium,credit_card
2018-08-22,13:19:57,8.0,42701,Female,Web,Member,Auto & Accessories,Car Body Covers,117.0,1.0,0.2,13.6,1.4,High,credit_card
2018-12-25,21:48:21,2.0,56599,Female,Web,Member,Auto & Accessories,Car & Bike Care,118.0,1.0,0.2,8.5,0.9,High,credit_card
2018-03-08,20:01:45,10.0,15727,Male,Web,Member,Auto & Accessories,Tyre,250.0,2.0,0.2,145.0,14.5,High,e_wallet
2018-10-26,09:10:21,9.0,22773,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,3.0,0.2,24.0,2.4,Medium,money_order
2018-02-17,18:27:12,2.0,30153,Male,Web,Member,Auto & Accessories,Car Mat,54.0,1.0,0.2,54.0,5.4,Medium,money_order
2018-04-04,16:29:23,4.0,14810,Female,Web,Guest,Auto & Accessories,Car Seat Covers,114.0,4.0,0.2,24.9,2.5,Medium,credit_card
2018-08-20,10:34:07,10.0,44146,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,4.0,0.2,104.8,10.5,Critical,credit_card
2018-10-21,00:30:40,5.0,49870,Female,Web,Member,Auto & Accessories,Car Media Players,140.0,3.0,0.2,51.6,5.2,Critical,credit_card
2018-10-05,13:29:29,3.0,14777,Female,Web,Guest,Auto & Accessories,Car Speakers,211.0,1.0,0.2,109.9,11.0,High,credit_card
2018-08-05,14:54:08,5.0,56048,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,2.0,0.1,34.7,3.5,High,credit_card
2018-10-13,09:03:46,4.0,12362,Female,Web,Guest,Auto & Accessories,Car & Bike Care,118.0,1.0,0.1,36.8,3.7,High,credit_card
2018-08-05,23:19:09,5.0,14197,Female,Web,Member,Auto & Accessories,Tyre,250.0,4.0,0.2,120.0,12.0,Medium,credit_card
2018-09-03,17:58:15,9.0,35326,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,1.0,0.1,72.0,7.2,Medium,credit_card
2018-11-02,12:20:01,10.0,16287,Male,Web,Guest,Auto & Accessories,Car Mat,54.0,3.0,0.2,18.0,1.8,Medium,credit_card
2018-05-01,11:01:42,4.0,55187,Female,Web,Member,Auto & Accessories,Car Seat Covers,114.0,2.0,0.1,27.2,2.7,High,credit_card
2018-11-27,14:59:43,9.0,45267,Female,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,4.0,0.2,114.0,11.4,High,credit_card
2018-03-04,14:47:16,1.0,12699,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,3.0,0.2,51.6,5.2,High,credit_card
2018-05-09,10:54:34,4.0,27902,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,1.0,0.1,128.9,12.9,High,credit_card
2018-08-14,23:07:34,8.0,32353,Female,Web,Member,Auto & Accessories,Car Body Covers,117.0,2.0,0.2,25.3,2.5,Medium,credit_card
2018-11-11,15:37:03,1.0,56997,Female,Web,Guest,Auto & Accessories,Car & Bike Care,118.0,2.0,0.2,28.6,2.9,High,credit_card
2018-12-01,11:27:43,2.0,35985,Female,Web,Member,Auto & Accessories,Tyre,250.0,2.0,0.2,160.0,16.0,High,credit_card
2018-03-10,15:58:03,3.0,49822,Female,Web,Member,Auto & Accessories,Bike Tyres,72.0,3.0,0.2,24.0,2.4,High,money_order
2018-10-02,11:44:41,4.0,41607,Male,Web,Member,Auto & Accessories,Car Mat,54.0,4.0,0.2,13.5,1.4,High,money_order
2018-06-02,09:33:31,10.0,44414,Female,Web,Member,Auto & Accessories,Car Seat Covers,114.0,1.0,0.2,29.4,2.9,Medium,money_order
2018-07-17,08:20:44,2.0,28434,Female,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,1.0,0.1,148.7,14.9,Critical,money_order
2018-05-02,13:44:27,7.0,20471,Female,Web,Member,Auto & Accessories,Car Media Players,140.0,4.0,0.1,43.2,4.3,Medium,credit_card
2018-09-18,23:34:48,2.0,33184,Female,Web,Member,Auto & Accessories,Car Speakers,211.0,2.0,0.2,109.9,11.0,High,credit_card
2018-10-05,20:08:08,10.0,42980,Female,Web,Member,Auto & Accessories,Car Body Covers,117.0,1.0,0.1,33.5,3.3,Medium,credit_card
2018-11-11,16:24:12,8.0,13058,Female,Web,Member,Auto & Accessories,Car & Bike Care,118.0,3.0,0.1,34.5,3.4,Medium,credit_card
2018-01-04,13:05:06,9.0,56536,Female,Web,Member,Auto & Accessories,Tyre,250.0,1.0,0.1,157.5,15.8,Medium,credit_card
2018-07-04,20:41:02,6.0,37212,Female,Web,Member,Auto & Accessories,Bike Tyres,72.0,2.0,0.2,36.0,3.6,Medium,money_order
2018-01-10,09:37:51,4.0,38686,Male,Web,Member,Auto & Accessories,Car Mat,54.0,1.0,0.2,54.0,5.4,Medium,credit_card
2018-12-20,09:29:26,8.0,21049,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,1.0,0.2,22.6,2.3,High,money_order
2018-11-21,20:22:55,6.0,47096,Female,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,2.0,0.1,137.1,13.7,High,credit_card
2018-07-12,17:42:10,10.0,38897,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,4.0,0.2,32.0,3.2,High,credit_card
2018-04-24,20:17:44,10.0,33958,Female,Web,Member,Auto & Accessories,Car Speakers,211.0,2.0,0.1,126.8,12.7,High,credit_card
2018-08-23,20:41:46,9.0,56326,Female,Web,Guest,Auto & Accessories,Car Body Covers,117.0,4.0,0.1,23.0,2.3,Medium,credit_card
2018-01-22,16:39:09,6.0,50239,Male,Web,Member,Auto & Accessories,Car & Bike Care,118.0,1.0,0.1,34.5,3.4,Medium,credit_card
2018-12-06,10:57:45,2.0,46070,Male,Web,Member,Auto & Accessories,Tyre,250.0,3.0,0.1,147.5,14.8,Medium,credit_card
2018-05-01,22:43:44,8.0,19562,Female,Web,Member,Auto & Accessories,Bike Tyres,72.0,1.0,0.1,14.4,1.4,High,credit_card
2018-08-01,10:57:27,8.0,55158,Male,Web,Member,Auto & Accessories,Car Mat,54.0,3.0,0.1,18.0,1.8,Medium,credit_card
2018-07-19,20:03:19,9.0,39714,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,1.0,0.2,11.2,1.1,Medium,credit_card
2018-12-15,07:29:39,7.0,52946,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,1.0,0.1,139.5,13.9,High,money_order
2018-07-30,12:13:58,4.0,33679,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,2.0,0.1,57.2,5.7,High,credit_card
2018-07-06,08:10:59,6.0,35327,Female,Web,Member,Auto & Accessories,Car Speakers,211.0,1.0,0.1,124.7,12.5,Critical,credit_card
2018-06-08,15:11:08,8.0,21149,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,2.0,0.1,30.0,3.0,High,money_order
2018-02-27,09:25:55,10.0,56130,Female,Web,Member,Auto & Accessories,Car & Bike Care,118.0,4.0,0.1,33.3,3.3,Medium,credit_card
2018-11-07,10:19:28,2.0,32056,Female,Web,Member,Auto & Accessories,Tyre,250.0,1.0,0.2,160.0,16.0,Medium,credit_card
2018-08-10,17:01:42,8.0,36797,Female,Web,Member,Auto & Accessories,Bike Tyres,72.0,1.0,0.2,72.0,7.2,Medium,money_order
2018-04-17,13:14:21,8.0,14563,Female,Web,Guest,Auto & Accessories,Car Mat,54.0,1.0,0.1,54.0,5.4,Medium,credit_card
2018-10-02,18:24:18,2.0,56998,Female,Web,Member,Auto & Accessories,Car Seat Covers,114.0,1.0,0.2,5.5,0.6,Medium,money_order
2018-04-21,17:50:33,2.0,20744,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,3.0,0.2,116.4,11.6,Medium,credit_card
2018-04-24,21:51:21,6.0,58872,Female,Web,Member,Auto & Accessories,Car Media Players,140.0,1.0,0.1,53.0,5.3,High,credit_card
2018-04-24,02:09:24,1.0,57460,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,4.0,0.2,114.1,11.4,High,e_wallet
2018-11-19,17:38:58,1.0,57793,Female,Web,Guest,Auto & Accessories,Car Body Covers,117.0,2.0,0.1,30.0,3.0,Medium,money_order
2018-07-30,21:28:42,5.0,18095,Male,Web,Member,Auto & Accessories,Car & Bike Care,118.0,1.0,0.1,20.3,2.0,Medium,credit_card
2018-03-11,13:32:50,1.0,29473,Male,Web,Member,Auto & Accessories,Tyre,250.0,1.0,0.2,145.0,14.5,Medium,money_order
2018-11-05,09:35:33,4.0,35703,Female,Web,Member,Auto & Accessories,Bike Tyres,72.0,3.0,0.1,24.0,2.4,High,money_order
2018-11-21,20:59:11,2.0,42300,Female,Web,Member,Auto & Accessories,Car Mat,54.0,1.0,0.2,10.8,1.1,Critical,credit_card
2018-05-01,19:00:58,8.0,12282,Female,Web,Member,Auto & Accessories,Car Seat Covers,114.0,3.0,0.2,16.9,1.7,High,credit_card
2018-12-07,18:02:17,2.0,17087,Female,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,3.0,0.1,130.2,13.0,Medium,credit_card
2018-08-10,23:50:47,4.0,24582,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,1.0,0.2,53.0,5.3,Medium,credit_card
2018-11-22,11:17:04,5.0,47031,Female,Web,Member,Auto & Accessories,Car Speakers,211.0,1.0,0.2,78.3,7.8,High,credit_card
2018-12-08,04:06:12,7.0,20739,Female,Web,Member,Auto & Accessories,Car Body Covers,117.0,1.0,0.1,35.8,3.6,High,credit_card
2018-12-13,22:20:46,9.0,25286,Male,Web,Member,Auto & Accessories,Car & Bike Care,118.0,1.0,0.2,26.2,2.6,Medium,credit_card
2018-09-14,14:48:19,4.0,39945,Male,Web,Member,Auto & Accessories,Tyre,250.0,3.0,0.1,162.5,16.3,Medium,credit_card
2018-04-11,17:24:45,8.0,37139,Female,Web,Member,Auto & Accessories,Bike Tyres,72.0,1.0,0.1,72.0,7.2,Medium,credit_card
2018-01-17,13:06:29,4.0,45050,Female,Web,Member,Auto & Accessories,Car Mat,54.0,3.0,0.2,18.0,1.8,Medium,credit_card
2018-11-02,17:59:47,3.0,27622,Female,Web,Member,Auto & Accessories,Car Seat Covers,114.0,2.0,0.2,29.4,2.9,High,credit_card
2018-04-22,18:22:40,8.0,30058,Female,Web,First SignUp,Auto & Accessories,Car Pillow & Neck Rest,231.0,2.0,0.1,137.1,13.7,Medium,credit_card
2018-04-03,12:49:57,5.0,18541,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,2.0,0.1,51.6,5.2,Medium,credit_card
2018-06-27,09:33:01,2.0,22838,Female,Web,Member,Auto & Accessories,Car Speakers,211.0,3.0,0.2,118.3,11.8,Medium,money_order
2018-06-30,08:44:00,2.0,35929,Female,Web,Member,Auto & Accessories,Car Body Covers,117.0,3.0,0.2,19.5,1.9,Medium,credit_card
2018-06-19,22:07:47,3.0,17685,Female,Web,Member,Auto & Accessories,Car & Bike Care,118.0,3.0,0.2,30.9,3.1,Medium,money_order
2018-09-23,18:41:07,8.0,37424,Male,Web,Member,Auto & Accessories,Tyre,250.0,4.0,0.1,140.0,14.0,Medium,credit_card
2018-12-10,21:46:27,8.0,51516,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,2.0,0.2,36.0,3.6,High,credit_card
2018-11-01,21:33:33,2.0,15290,Male,Web,Member,Auto & Accessories,Car Mat,54.0,1.0,0.2,10.8,1.1,Critical,credit_card
2018-05-22,17:57:02,5.0,15932,Female,Web,Member,Auto & Accessories,Car Seat Covers,114.0,4.0,0.1,29.4,2.9,Medium,credit_card
2018-07-17,23:29:45,5.0,51319,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,3.0,0.1,130.2,13.0,Medium,credit_card
2018-07-09,14:26:05,6.0,54565,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,2.0,0.1,57.2,5.7,Medium,credit_card
2018-10-17,15:15:45,4.0,14187,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,1.0,0.1,99.4,9.9,High,credit_card
2018-08-16,08:43:14,10.0,48465,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,3.0,0.1,33.5,3.3,Medium,money_order
2018-09-18,12:46:02,7.0,11672,Male,Web,Member,Auto & Accessories,Car & Bike Care,118.0,1.0,0.2,35.6,3.6,Medium,credit_card
2018-12-13,21:53:51,1.0,19216,Female,Web,Member,Auto & Accessories,Tyre,250.0,2.0,0.2,145.0,14.5,Medium,money_order
2018-05-24,10:08:31,8.0,30909,Female,Web,Member,Auto & Accessories,Bike Tyres,72.0,1.0,0.1,72.0,7.2,Medium,credit_card
2018-04-26,10:44:15,5.0,22636,Female,Web,Member,Auto & Accessories,Car Mat,54.0,3.0,0.2,18.0,1.8,High,credit_card
2018-08-26,14:57:41,10.0,23865,Female,Web,Member,Auto & Accessories,Car Seat Covers,114.0,3.0,0.2,27.2,2.7,High,credit_card
2018-10-01,17:19:26,4.0,56898,Female,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,2.0,0.1,137.1,13.7,High,credit_card
2018-05-08,14:32:46,1.0,46593,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,1.0,0.1,58.6,5.9,Critical,credit_card
2018-06-29,16:16:46,6.0,58953,Female,Web,Member,Auto & Accessories,Car Speakers,211.0,1.0,0.1,120.5,12.0,Medium,credit_card
2018-10-08,12:06:05,1.0,31385,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,1.0,0.2,31.2,3.1,Critical,credit_card
2018-10-16,22:09:12,10.0,55320,Female,Web,Member,Auto & Accessories,Car & Bike Care,118.0,2.0,0.2,33.3,3.3,Critical,credit_card
2018-07-19,16:16:23,5.0,19829,Female,Web,Member,Auto & Accessories,Tyre,250.0,1.0,0.2,160.0,16.0,Medium,credit_card
2018-09-29,10:53:11,7.0,26153,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,1.0,0.1,72.0,7.2,Medium,credit_card
2018-07-08,02:22:18,10.0,19587,Female,Web,Member,Auto & Accessories,Car Mat,54.0,2.0,0.1,27.0,2.7,Medium,credit_card
2018-06-17,18:24:14,5.0,33570,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,4.0,0.2,11.2,1.1,Medium,credit_card
2018-09-03,17:23:52,8.0,24623,Female,Web,Guest,Auto & Accessories,Car Pillow & Neck Rest,231.0,1.0,0.2,139.5,13.9,Medium,money_order
2018-11-06,22:08:05,5.0,57752,Female,Web,Member,Auto & Accessories,Car Media Players,140.0,3.0,0.1,47.4,4.7,Medium,credit_card
2018-08-01,17:43:27,2.0,57105,Female,Web,Member,Auto & Accessories,Car Speakers,211.0,2.0,0.2,114.1,11.4,Medium,credit_card
2018-09-29,19:43:56,4.0,47469,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,3.0,0.2,23.0,2.3,Medium,credit_card
2018-12-21,20:36:49,5.0,59639,Female,Web,Guest,Auto & Accessories,Car & Bike Care,118.0,3.0,0.1,27.4,2.7,Medium,credit_card
2018-12-06,11:43:41,10.0,36204,Female,Web,Member,Auto & Accessories,Tyre,250.0,3.0,0.1,162.5,16.3,High,credit_card
2018-09-04,19:26:58,7.0,15592,Female,Web,Member,Auto & Accessories,Bike Tyres,72.0,1.0,0.2,14.4,1.4,High,credit_card
2018-08-22,15:21:53,10.0,14382,Male,Web,Member,Auto & Accessories,Car Mat,54.0,1.0,0.2,10.8,1.1,High,credit_card
2018-11-25,17:37:28,6.0,42243,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,2.0,0.1,31.7,3.2,Medium,credit_card
2018-06-30,19:15:23,2.0,47165,Female,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,1.0,0.2,93.3,9.3,Medium,credit_card
